curve_id,normal_stress_mpa,step_idx,time_s,shear_displacement_mm,dilation_proxy_mm,raw_shear_load_kn,shifted_shear_load_kn,calibrated_shear_stress_mpa
direct_shear_full_3MPa,3.0,2033,972.8,5.782,6.121,45.273,45.633,0.8133491809074835
direct_shear_full_3MPa,3.0,2034,972.9,5.786999999999999,6.126,45.368,45.728,0.8150424329879125
direct_shear_full_3MPa,3.0,2035,973.0,5.792999999999999,6.132000000000001,45.355,45.714999999999996,0.8148107248084853
direct_shear_full_3MPa,3.0,2036,973.1,5.795999999999999,6.135000000000001,45.284,45.644,0.813545241674691
direct_shear_full_3MPa,3.0,2037,973.2,5.800000000000001,6.139,45.323,45.683,0.8142403662129724
direct_shear_full_3MPa,3.0,2038,973.3,5.807,6.146,45.274,45.634,0.8133670046135933
direct_shear_full_3MPa,3.0,2039,973.4,5.811,6.15,45.323,45.683,0.8142403662129724
direct_shear_full_3MPa,3.0,2040,973.5,5.818999999999999,6.158,45.219,45.579,0.8123867007775556
direct_shear_full_3MPa,3.0,2041,973.6,5.821999999999999,6.1610000000000005,45.235,45.595,0.812671880075312
direct_shear_full_3MPa,3.0,2042,973.7,5.824999999999999,6.164000000000001,45.26,45.62,0.8131174727280563
direct_shear_full_3MPa,3.0,2043,973.7,5.83,6.1690000000000005,45.201,45.561,0.8120658740675796
direct_shear_full_3MPa,3.0,2044,973.8,5.836,6.175000000000001,45.276,45.636,0.8134026520258129
direct_shear_full_3MPa,3.0,2045,973.9,5.84,6.179,45.267,45.627,0.8132422386708249
direct_shear_full_3MPa,3.0,2046,974.0,5.843,6.182,45.235,45.595,0.812671880075312
direct_shear_full_3MPa,3.0,2047,974.1,5.85,6.189,45.227,45.586999999999996,0.8125292904264337
direct_shear_full_3MPa,3.0,2048,974.2,5.853999999999999,6.1930000000000005,45.256,45.616,0.8130461779036173
direct_shear_full_3MPa,3.0,2049,974.4,5.861000000000001,6.2,45.293,45.653,0.8137056550296791
direct_shear_full_3MPa,3.0,2050,974.5,5.868,6.207000000000001,45.213,45.573,0.8122797585408968
direct_shear_full_3MPa,3.0,2051,974.6,5.872999999999999,6.212000000000001,45.25,45.61,0.8129392356669586
direct_shear_full_3MPa,3.0,2052,974.7,5.875,6.214,45.233,45.592999999999996,0.8126362326630924
direct_shear_full_3MPa,3.0,2053,974.8,5.879999999999999,6.219,45.326,45.686,0.8142938373313018
direct_shear_full_3MPa,3.0,2054,974.9,5.885999999999999,6.2250000000000005,45.185,45.545,0.8117806947698232
direct_shear_full_3MPa,3.0,2055,975.0,5.894,6.2330000000000005,45.329,45.689,0.8143473084496311
direct_shear_full_3MPa,3.0,2056,975.1,5.898,6.237,45.123,45.483,0.8106756249910169
direct_shear_full_3MPa,3.0,2057,975.2,5.901999999999999,6.2410000000000005,45.217,45.577,0.812351053365336
direct_shear_full_3MPa,3.0,2058,975.3,5.904999999999999,6.244000000000001,45.24,45.6,0.8127609986058609
direct_shear_full_3MPa,3.0,2059,975.4,5.913,6.252000000000001,45.315,45.675,0.8140977765640941
direct_shear_full_3MPa,3.0,2060,975.5,5.92,6.259,45.268,45.628,0.8132600623769346
direct_shear_full_3MPa,3.0,2061,975.6,5.9239999999999995,6.263,45.124,45.484,0.8106934486971267
direct_shear_full_3MPa,3.0,2062,975.7,5.926,6.265000000000001,45.2,45.56,0.8120480503614698
direct_shear_full_3MPa,3.0,2063,975.8,5.932,6.271,45.289,45.649,0.8136343602052399
direct_shear_full_3MPa,3.0,2064,975.9,5.936999999999999,6.276000000000001,45.287,45.647,0.8135987127930204
direct_shear_full_3MPa,3.0,2065,976.0,5.946,6.285,45.241,45.601,0.8127788223119706
direct_shear_full_3MPa,3.0,2066,976.1,5.949999999999999,6.289000000000001,45.182,45.542,0.8117272236514937
direct_shear_full_3MPa,3.0,2067,976.2,5.952,6.291,45.207,45.567,0.8121728163042382
direct_shear_full_3MPa,3.0,2068,976.3,5.957000000000001,6.296,45.282,45.641999999999996,0.8135095942624715
direct_shear_full_3MPa,3.0,2069,976.4,5.964,6.303,45.246,45.606,0.8128679408425196
direct_shear_full_3MPa,3.0,2070,976.5,5.968999999999999,6.308000000000001,45.292,45.652,0.8136878313235694
direct_shear_full_3MPa,3.0,2071,976.6,5.974,6.313000000000001,45.255,45.615,0.8130283541975075
direct_shear_full_3MPa,3.0,2072,976.7,5.978,6.317,45.322,45.682,0.8142225425068627
direct_shear_full_3MPa,3.0,2073,976.8,5.981,6.32,45.262,45.622,0.813153120140276
direct_shear_full_3MPa,3.0,2074,976.9,5.988999999999999,6.328,45.301,45.661,0.8138482446785573
direct_shear_full_3MPa,3.0,2075,977.0,5.994,6.333,45.277,45.637,0.8134204757319227
direct_shear_full_3MPa,3.0,2076,977.1,6.0,6.339,45.297,45.657,0.8137769498541181
direct_shear_full_3MPa,3.0,2077,977.2,6.004,6.343,45.213,45.573,0.8122797585408968
direct_shear_full_3MPa,3.0,2078,977.3,6.007,6.346,45.196,45.556,0.8119767555370306
direct_shear_full_3MPa,3.0,2079,977.4,6.013999999999999,6.353000000000001,45.14,45.5,0.8109786279948831
direct_shear_full_3MPa,3.0,2080,977.5,6.018000000000001,6.357,45.29,45.65,0.8136521839113497
direct_shear_full_3MPa,3.0,2081,977.6,6.023999999999999,6.363,45.194,45.554,0.8119411081248111
direct_shear_full_3MPa,3.0,2082,977.7,6.029,6.368,45.219,45.579,0.8123867007775556
direct_shear_full_3MPa,3.0,2083,977.8,6.0329999999999995,6.372000000000001,45.172,45.532,0.8115489865903959
direct_shear_full_3MPa,3.0,2084,977.9,6.041,6.38,45.177,45.537,0.8116381051209448
direct_shear_full_3MPa,3.0,2085,978.0,6.042999999999999,6.382000000000001,45.17,45.53,0.8115133391781765
direct_shear_full_3MPa,3.0,2086,978.1,6.047000000000001,6.386,45.248,45.608,0.8129035882547391
direct_shear_full_3MPa,3.0,2087,978.2,6.054,6.393000000000001,45.202,45.562,0.8120836977736893
direct_shear_full_3MPa,3.0,2088,978.3,6.058999999999999,6.398000000000001,45.223,45.583,0.8124579956019946
direct_shear_full_3MPa,3.0,2089,978.4,6.0649999999999995,6.404,45.266,45.626,0.8132244149647151
direct_shear_full_3MPa,3.0,2090,978.5,6.068999999999999,6.408,45.27,45.63,0.8132957097891542
direct_shear_full_3MPa,3.0,2091,978.6,6.073,6.412,45.254,45.614,0.8130105304913977
direct_shear_full_3MPa,3.0,2092,978.7,6.077999999999999,6.417000000000001,45.237,45.597,0.8127075274875315
direct_shear_full_3MPa,3.0,2093,978.8,6.084,6.424,45.224,45.583999999999996,0.8124758193081043
direct_shear_full_3MPa,3.0,2094,978.9,6.09,6.429,45.249,45.609,0.8129214119608489
direct_shear_full_3MPa,3.0,2095,979.0,6.096,6.4350000000000005,45.138,45.498,0.8109429805826635
direct_shear_full_3MPa,3.0,2096,979.1,6.097999999999999,6.437,45.249,45.609,0.8129214119608489
direct_shear_full_3MPa,3.0,2097,979.2,6.103999999999999,6.4430000000000005,45.204,45.564,0.8121193451859089
direct_shear_full_3MPa,3.0,2098,979.3,6.109,6.449000000000001,45.145,45.505,0.811067746525432
direct_shear_full_3MPa,3.0,2099,979.4,6.115,6.454000000000001,45.169,45.528999999999996,0.8114955154720666
direct_shear_full_3MPa,3.0,2100,979.5,6.121,6.46,45.186,45.546,0.8117985184759329
direct_shear_full_3MPa,3.0,2101,979.6,6.1240000000000006,6.463,45.207,45.567,0.8121728163042382
direct_shear_full_3MPa,3.0,2102,979.7,6.127000000000001,6.466,45.225,45.585,0.8124936430142142
direct_shear_full_3MPa,3.0,2103,979.8,6.135,6.474,45.211,45.571,0.8122441111286772
direct_shear_full_3MPa,3.0,2104,979.9,6.138,6.477,45.17,45.53,0.8115133391781765
direct_shear_full_3MPa,3.0,2105,980.0,6.145,6.484,45.077,45.437,0.8098557345099671
direct_shear_full_3MPa,3.0,2106,980.1,6.15,6.489000000000001,45.057,45.417,0.8094992603877715
direct_shear_full_3MPa,3.0,2107,980.2,6.154,6.493,45.087,45.447,0.8100339715710649
direct_shear_full_3MPa,3.0,2108,980.3,6.157,6.496,45.033,45.393,0.8090714914411369
direct_shear_full_3MPa,3.0,2109,980.4,6.164,6.503,45.127,45.487,0.810746919815456
direct_shear_full_3MPa,3.0,2110,980.5,6.167999999999999,6.507000000000001,45.083,45.443,0.8099626767466257
direct_shear_full_3MPa,3.0,2111,980.6,6.175000000000001,6.514,45.004,45.364,0.8085546039639533
direct_shear_full_3MPa,3.0,2112,980.7,6.179,6.518000000000001,44.967,45.327,0.8078951268378916
direct_shear_full_3MPa,3.0,2113,980.8,6.180999999999999,6.5200000000000005,44.999,45.359,0.8084654854334045
direct_shear_full_3MPa,3.0,2114,980.9,6.1899999999999995,6.529,45.055,45.415,0.809463612975552
direct_shear_full_3MPa,3.0,2115,981.0,6.193,6.532,44.956,45.316,0.8076990660706841
direct_shear_full_3MPa,3.0,2116,981.1,6.199,6.538,44.985,45.345,0.8082159535478676
direct_shear_full_3MPa,3.0,2117,981.2,6.204000000000001,6.543,44.986,45.346,0.8082337772539773
direct_shear_full_3MPa,3.0,2118,981.3,6.208,6.547000000000001,44.968,45.328,0.8079129505440014
direct_shear_full_3MPa,3.0,2119,981.4,6.215999999999999,6.555000000000001,45.001,45.361,0.808501132845624
direct_shear_full_3MPa,3.0,2120,981.5,6.218,6.557,44.951,45.311,0.8076099475401352
direct_shear_full_3MPa,3.0,2121,981.6,6.224,6.563000000000001,44.97,45.33,0.8079485979562209
direct_shear_full_3MPa,3.0,2122,981.7,6.23,6.569,44.916,45.275999999999996,0.8069861178262928
direct_shear_full_3MPa,3.0,2123,981.8,6.2330000000000005,6.572,44.937,45.297,0.8073604156545982
direct_shear_full_3MPa,3.0,2124,981.9,6.241,6.58,44.813,45.173,0.8051502760969859
direct_shear_full_3MPa,3.0,2125,982.0,6.244999999999999,6.5840000000000005,44.987,45.347,0.8082516009600872
direct_shear_full_3MPa,3.0,2126,982.1,6.247999999999999,6.587000000000001,44.87,45.23,0.8061662273452431
direct_shear_full_3MPa,3.0,2127,982.2,6.254,6.593,44.889,45.249,0.806504877761329
direct_shear_full_3MPa,3.0,2128,982.3,6.259,6.598000000000001,44.878,45.238,0.8063088169941214
direct_shear_full_3MPa,3.0,2129,982.4,6.263,6.602,44.958,45.318,0.8077347134829035
direct_shear_full_3MPa,3.0,2130,982.5,6.270999999999999,6.61,44.929,45.289,0.80721782600572
direct_shear_full_3MPa,3.0,2131,982.6,6.273,6.612,44.754,45.114,0.8040986774365089
direct_shear_full_3MPa,3.0,2132,982.7,6.276999999999999,6.6160000000000005,44.929,45.289,0.80721782600572
direct_shear_full_3MPa,3.0,2133,982.8,6.285,6.6240000000000006,44.831,45.191,0.8054711028069619
direct_shear_full_3MPa,3.0,2134,982.9,6.286999999999999,6.626,44.905,45.265,0.8067900570590854
direct_shear_full_3MPa,3.0,2135,983.0,6.295999999999999,6.635000000000001,44.867,45.227,0.8061127562269137
direct_shear_full_3MPa,3.0,2136,983.1,6.2989999999999995,6.638,44.787,45.147,0.8046868597381316
direct_shear_full_3MPa,3.0,2137,983.2,6.302,6.641,44.951,45.311,0.8076099475401352
direct_shear_full_3MPa,3.0,2138,983.3,6.308,6.647,44.877,45.237,0.8062909932880116
direct_shear_full_3MPa,3.0,2139,983.4,6.313000000000001,6.652,44.897,45.257,0.8066474674102071
direct_shear_full_3MPa,3.0,2140,983.5,6.318999999999999,6.658,44.869,45.229,0.8061484036391333
direct_shear_full_3MPa,3.0,2141,983.6,6.324999999999999,6.664000000000001,44.853,45.213,0.8058632243413769
direct_shear_full_3MPa,3.0,2142,983.7,6.327999999999999,6.667000000000001,44.901,45.261,0.8067187622346463
direct_shear_full_3MPa,3.0,2143,983.8,6.332000000000001,6.671,44.91,45.269999999999996,0.8068791755896342
direct_shear_full_3MPa,3.0,2144,983.9,6.339,6.678,44.835,45.195,0.8055423976314009
direct_shear_full_3MPa,3.0,2145,984.0,6.345000000000001,6.684,44.873,45.233,0.8062196984635724
direct_shear_full_3MPa,3.0,2146,984.1,6.350999999999999,6.69,44.774,45.134,0.8044551515587045
direct_shear_full_3MPa,3.0,2147,984.2,6.353,6.692,44.764,45.124,0.8042769144976067
direct_shear_full_3MPa,3.0,2148,984.3,6.356999999999999,6.696000000000001,44.896,45.256,0.8066296437040974
direct_shear_full_3MPa,3.0,2149,984.4,6.363999999999999,6.703,44.759,45.119,0.8041877959670578
direct_shear_full_3MPa,3.0,2150,984.5,6.368,6.707000000000001,44.869,45.229,0.8061484036391333
direct_shear_full_3MPa,3.0,2151,984.6,6.375,6.714,44.764,45.124,0.8042769144976067
direct_shear_full_3MPa,3.0,2152,984.7,6.379,6.718,44.769,45.129,0.8043660330281556
direct_shear_full_3MPa,3.0,2153,984.8,6.382,6.721,44.812,45.172,0.8051324523908759
direct_shear_full_3MPa,3.0,2154,984.9,6.390000000000001,6.729,44.731,45.091,0.803688732195984
direct_shear_full_3MPa,3.0,2155,985.0,6.393000000000001,6.732,44.757,45.117,0.8041521485548382
direct_shear_full_3MPa,3.0,2156,985.1,6.4,6.739000000000001,44.771,45.131,0.8044016804403752
direct_shear_full_3MPa,3.0,2157,985.2,6.404999999999999,6.744000000000001,44.75,45.11,0.8040273826120699
direct_shear_full_3MPa,3.0,2158,985.3,6.4079999999999995,6.747000000000001,44.767,45.127,0.8043303856159361
direct_shear_full_3MPa,3.0,2159,985.4,6.414999999999999,6.7540000000000004,44.781,45.141,0.8045799175014728
direct_shear_full_3MPa,3.0,2160,985.5,6.4190000000000005,6.758,44.691,45.051,0.802975783951593
direct_shear_full_3MPa,3.0,2161,985.6,6.423,6.7620000000000005,44.67,45.03,0.8026014861232876
direct_shear_full_3MPa,3.0,2162,985.7,6.427999999999999,6.767,44.726,45.086,0.8035996136654351
direct_shear_full_3MPa,3.0,2163,985.8,6.433999999999999,6.773000000000001,44.641,45.001,0.802084598646104
direct_shear_full_3MPa,3.0,2164,985.9,6.4399999999999995,6.779,44.741,45.101,0.8038669692570818
direct_shear_full_3MPa,3.0,2165,986.0,6.445,6.784000000000001,44.695,45.055,0.803047078776032
direct_shear_full_3MPa,3.0,2166,986.1,6.448,6.787,44.605,44.964999999999996,0.801442945226152
direct_shear_full_3MPa,3.0,2167,986.2,6.452999999999999,6.792000000000001,44.719,45.079,0.8034748477226668
direct_shear_full_3MPa,3.0,2168,986.3,6.459999999999999,6.799,44.631,44.991,0.8019063615850063
direct_shear_full_3MPa,3.0,2169,986.4,6.462999999999999,6.8020000000000005,44.69,45.05,0.802957960245483
direct_shear_full_3MPa,3.0,2170,986.5,6.471,6.8100000000000005,44.664,45.024,0.802494543886629
direct_shear_full_3MPa,3.0,2171,986.6,6.474,6.813000000000001,44.514,44.874,0.7998209879701623
direct_shear_full_3MPa,3.0,2172,986.7,6.477,6.816000000000001,44.666,45.025999999999996,0.8025301912988484
direct_shear_full_3MPa,3.0,2173,986.8,6.484,6.823,44.534,44.894,0.8001774620923578
direct_shear_full_3MPa,3.0,2174,986.9,6.4879999999999995,6.827,44.592,44.952,0.8012112370467249
direct_shear_full_3MPa,3.0,2175,987.0,6.494999999999999,6.8340000000000005,44.63,44.99,0.8018885378788966
direct_shear_full_3MPa,3.0,2176,987.1,6.5,6.839,44.494,44.854,0.7994645138479667
direct_shear_full_3MPa,3.0,2177,987.2,6.503,6.8420000000000005,44.373,44.733,0.7973078454086836
direct_shear_full_3MPa,3.0,2178,987.3,6.506,6.845000000000001,44.488,44.848,0.799357571611308
direct_shear_full_3MPa,3.0,2179,987.4,6.513,6.852,44.424,44.784,0.7982168544202822
direct_shear_full_3MPa,3.0,2180,987.5,6.52,6.859,44.368,44.728,0.7972187268781348
direct_shear_full_3MPa,3.0,2181,987.6,6.526,6.865,44.278,44.638,0.7956145933282547
direct_shear_full_3MPa,3.0,2182,987.7,6.5280000000000005,6.867,44.275,44.635,0.7955611222099254
direct_shear_full_3MPa,3.0,2183,987.8,6.532,6.871,44.487,44.847,0.7993397479051984
direct_shear_full_3MPa,3.0,2184,987.9,6.539,6.878,44.297,44.657,0.7959532437443405
direct_shear_full_3MPa,3.0,2185,988.0,6.542999999999999,6.882000000000001,44.385,44.745,0.7975217298820009
direct_shear_full_3MPa,3.0,2186,988.1,6.550000000000001,6.889,44.472,44.832,0.7990723923135516
direct_shear_full_3MPa,3.0,2187,988.2,6.554,6.893000000000001,44.333,44.693,0.7965948971642924
direct_shear_full_3MPa,3.0,2188,988.3,6.557,6.896,44.425,44.785,0.798234678126392
direct_shear_full_3MPa,3.0,2189,988.4,6.5649999999999995,6.904,44.379,44.739,0.7974147876453422
direct_shear_full_3MPa,3.0,2190,988.5,6.568999999999999,6.908,44.396,44.756,0.7977177906492086
direct_shear_full_3MPa,3.0,2191,988.6,6.573,6.912,44.434,44.794,0.79839509148138
direct_shear_full_3MPa,3.0,2192,988.7,6.58,6.9190000000000005,44.4,44.76,0.7977890854736476
direct_shear_full_3MPa,3.0,2193,988.8,6.582000000000001,6.921,44.371,44.731,0.7972721979964641
direct_shear_full_3MPa,3.0,2194,988.9,6.590999999999999,6.930000000000001,44.481,44.841,0.7992328056685396
direct_shear_full_3MPa,3.0,2195,989.0,6.595000000000001,6.934,44.363,44.723,0.7971296083475858
direct_shear_full_3MPa,3.0,2196,989.1,6.597999999999999,6.937,44.383,44.743,0.7974860824697815
direct_shear_full_3MPa,3.0,2197,989.2,6.605,6.944,44.433,44.793,0.7983772677752703
direct_shear_full_3MPa,3.0,2198,989.3,6.609,6.948,44.467,44.827,0.7989832737830027
direct_shear_full_3MPa,3.0,2199,989.4,6.616,6.955,44.46,44.82,0.7988585078402343
direct_shear_full_3MPa,3.0,2200,989.5,6.619999999999999,6.9590000000000005,44.439,44.799,0.7984842100119289
direct_shear_full_3MPa,3.0,2201,989.6,6.622999999999999,6.962000000000001,44.473,44.833,0.7990902160196613
direct_shear_full_3MPa,3.0,2202,989.7,6.628,6.9670000000000005,44.533,44.893,0.800159638386248
direct_shear_full_3MPa,3.0,2203,989.8,6.635,6.974,44.442,44.802,0.7985376811302582
direct_shear_full_3MPa,3.0,2204,989.9,6.638,6.977,44.467,44.827,0.7989832737830027
direct_shear_full_3MPa,3.0,2205,990.0,6.645,6.984,44.524,44.884,0.7999992250312601
direct_shear_full_3MPa,3.0,2206,990.1,6.648999999999999,6.988,44.491,44.851,0.7994110427296374
direct_shear_full_3MPa,3.0,2207,990.2,6.651999999999999,6.9910000000000005,44.509,44.869,0.7997318694396134
direct_shear_full_3MPa,3.0,2208,990.3,6.659000000000001,6.998,44.565,44.925,0.800729996981761
direct_shear_full_3MPa,3.0,2209,990.4,6.663,7.002000000000001,44.589,44.949,0.8011577659283956
direct_shear_full_3MPa,3.0,2210,990.5,6.6690000000000005,7.008,44.606,44.966,0.8014607689322618
direct_shear_full_3MPa,3.0,2211,990.6,6.675000000000001,7.014,44.636,44.996,0.8019954801155552
direct_shear_full_3MPa,3.0,2212,990.7,6.677999999999999,7.017,44.511,44.871,0.799767516851833
direct_shear_full_3MPa,3.0,2213,990.8,6.680999999999999,7.0200000000000005,44.611,44.971,0.8015498874628106
direct_shear_full_3MPa,3.0,2214,990.9,6.689,7.0280000000000005,44.528,44.888,0.8000705198556991
direct_shear_full_3MPa,3.0,2215,991.0,6.695,7.034000000000001,44.544,44.903999999999996,0.8003556991534555
direct_shear_full_3MPa,3.0,2216,991.1,6.699999999999999,7.039000000000001,44.446,44.806,0.7986089759546974
direct_shear_full_3MPa,3.0,2217,991.2,6.702999999999999,7.042000000000001,44.538,44.897999999999996,0.8002487569167969
direct_shear_full_3MPa,3.0,2218,991.3,6.707000000000001,7.046,44.536,44.896,0.8002131095045774
direct_shear_full_3MPa,3.0,2219,991.4,6.715999999999999,7.055000000000001,44.483,44.842999999999996,0.7992684530807591
direct_shear_full_3MPa,3.0,2220,991.5,6.718,7.057,44.504,44.864,0.7996427509090644
direct_shear_full_3MPa,3.0,2221,991.6,6.724,7.063000000000001,44.573,44.933,0.8008725866306392
direct_shear_full_3MPa,3.0,2222,991.7,6.73,7.069,44.554,44.914,0.8005339362145534
direct_shear_full_3MPa,3.0,2223,991.8,6.731999999999999,7.071000000000001,44.453,44.813,0.7987337418974659
direct_shear_full_3MPa,3.0,2224,991.9,6.74,7.079000000000001,44.444,44.804,0.7985733285424779
direct_shear_full_3MPa,3.0,2225,992.0,6.744999999999999,7.0840000000000005,44.523,44.883,0.7999814013251504
direct_shear_full_3MPa,3.0,2226,992.1,6.7509999999999994,7.090000000000001,44.459,44.819,0.7988406841341246
direct_shear_full_3MPa,3.0,2227,992.2,6.754,7.093,44.432,44.792,0.7983594440691606
direct_shear_full_3MPa,3.0,2228,992.3,6.757999999999999,7.097,44.488,44.848,0.799357571611308
direct_shear_full_3MPa,3.0,2229,992.4,6.766,7.105,44.338,44.698,0.7966840156948414
direct_shear_full_3MPa,3.0,2230,992.5,6.768000000000001,7.107,44.453,44.813,0.7987337418974659
direct_shear_full_3MPa,3.0,2231,992.6,6.773,7.112,44.461,44.821,0.7988763315463441
direct_shear_full_3MPa,3.0,2232,992.7,6.781000000000001,7.12,44.435,44.795,0.7984129151874899
direct_shear_full_3MPa,3.0,2233,992.8,6.784000000000001,7.123,44.187,44.547,0.7939926360722649
direct_shear_full_3MPa,3.0,2234,992.9,6.791,7.13,44.114,44.474,0.7926915055262511
direct_shear_full_3MPa,3.0,2235,993.0,6.7940000000000005,7.133,44.13,44.49,0.7929766848240077
direct_shear_full_3MPa,3.0,2236,993.1,6.798,7.1370000000000005,44.061,44.421,0.791746849102433
direct_shear_full_3MPa,3.0,2237,993.2,6.805,7.144,44.069,44.429,0.7918894387513112
direct_shear_full_3MPa,3.0,2238,993.3,6.808999999999999,7.148000000000001,43.968,44.328,0.7900892444342238
direct_shear_full_3MPa,3.0,2239,993.4,6.814,7.1530000000000005,44.069,44.429,0.7918894387513112
direct_shear_full_3MPa,3.0,2240,993.5,6.821,7.16,43.97,44.33,0.7901248918464432
direct_shear_full_3MPa,3.0,2241,993.6,6.824,7.163,43.919,44.278999999999996,0.7892158828348446
direct_shear_full_3MPa,3.0,2242,993.7,6.827,7.166,43.919,44.278999999999996,0.7892158828348446
direct_shear_full_3MPa,3.0,2243,993.8,6.834999999999999,7.174,43.993,44.353,0.7905348370869681
direct_shear_full_3MPa,3.0,2244,993.9,6.839,7.178,43.995,44.355,0.7905704844991877
direct_shear_full_3MPa,3.0,2245,994.0,6.8469999999999995,7.186,43.838,44.198,0.7877721626399526
direct_shear_full_3MPa,3.0,2246,994.1,6.849,7.188000000000001,43.867,44.227,0.7882890501171361
direct_shear_full_3MPa,3.0,2247,994.2,6.852,7.191000000000001,43.927,44.287,0.7893584724837228
direct_shear_full_3MPa,3.0,2248,994.3,6.859999999999999,7.199000000000001,43.903,44.263,0.7889307035370882
direct_shear_full_3MPa,3.0,2249,994.4,6.8629999999999995,7.202,43.897,44.257,0.7888237613004294
direct_shear_full_3MPa,3.0,2250,994.5,6.869999999999999,7.2090000000000005,43.919,44.278999999999996,0.7892158828348446
direct_shear_full_3MPa,3.0,2251,994.6,6.8759999999999994,7.215000000000001,43.775,44.135,0.7866492691550365
direct_shear_full_3MPa,3.0,2252,994.7,6.878,7.2170000000000005,43.747,44.107,0.7861502053839629
direct_shear_full_3MPa,3.0,2253,994.8,6.882,7.221,43.833,44.193,0.7876830441094037
direct_shear_full_3MPa,3.0,2254,994.9,6.890000000000001,7.229,43.772,44.132,0.7865957980367072
direct_shear_full_3MPa,3.0,2255,995.0,6.893000000000001,7.232,43.767,44.127,0.7865066795061584
direct_shear_full_3MPa,3.0,2256,995.1,6.9,7.239000000000001,43.806,44.166,0.7872018040444396
direct_shear_full_3MPa,3.0,2257,995.2,6.904,7.243,43.767,44.127,0.7865066795061584
direct_shear_full_3MPa,3.0,2258,995.3,6.9079999999999995,7.247000000000001,43.841,44.201,0.787825633758282
direct_shear_full_3MPa,3.0,2259,995.4,6.914999999999999,7.2540000000000004,43.757,44.117,0.7863284424450605
direct_shear_full_3MPa,3.0,2260,995.5,6.917999999999999,7.257000000000001,43.795,44.155,0.7870057432772322
direct_shear_full_3MPa,3.0,2261,995.6,6.923,7.2620000000000005,43.823,44.183,0.7875048070483059
direct_shear_full_3MPa,3.0,2262,995.7,6.93,7.269,43.749,44.109,0.7861858527961824
direct_shear_full_3MPa,3.0,2263,995.8,6.933999999999999,7.273000000000001,43.631,43.991,0.7840826554752286
direct_shear_full_3MPa,3.0,2264,995.9,6.941000000000001,7.28,43.659,44.019,0.7845817192463024
direct_shear_full_3MPa,3.0,2265,996.0,6.943999999999999,7.283,43.769,44.129,0.7865423269183779
direct_shear_full_3MPa,3.0,2266,996.1,6.949,7.288,43.731,44.091,0.7858650260862065
direct_shear_full_3MPa,3.0,2267,996.2,6.9559999999999995,7.295,43.728,44.088,0.785811554967877
direct_shear_full_3MPa,3.0,2268,996.3,6.959,7.298,43.655,44.015,0.7845104244218633
direct_shear_full_3MPa,3.0,2269,996.4,6.965999999999999,7.305000000000001,43.72,44.08,0.7856689653189988
direct_shear_full_3MPa,3.0,2270,996.5,6.970000000000001,7.309,43.712,44.072,0.7855263756701206
direct_shear_full_3MPa,3.0,2271,996.6,6.974,7.313000000000001,43.727,44.086999999999996,0.7857937312617672
direct_shear_full_3MPa,3.0,2272,996.7,6.978999999999999,7.3180000000000005,43.668,44.028,0.7847421326012903
direct_shear_full_3MPa,3.0,2273,996.8,6.984,7.323,43.747,44.107,0.7861502053839629
direct_shear_full_3MPa,3.0,2274,996.9,6.99,7.329000000000001,43.679,44.039,0.784938193368498
direct_shear_full_3MPa,3.0,2275,997.0,6.994999999999999,7.3340000000000005,43.657,44.016999999999996,0.7845460718340828
direct_shear_full_3MPa,3.0,2276,997.1,6.997999999999999,7.337000000000001,43.614,43.974,0.7837796524713624
direct_shear_full_3MPa,3.0,2277,997.2,7.002000000000001,7.341,43.706,44.066,0.785419433433462
direct_shear_full_3MPa,3.0,2278,997.3,7.01,7.349,43.637,43.997,0.7841895977118872
direct_shear_full_3MPa,3.0,2279,997.4,7.013999999999999,7.353000000000001,43.623,43.983,0.7839400658263503
direct_shear_full_3MPa,3.0,2280,997.5,7.020999999999999,7.36,43.606,43.966,0.7836370628224842
direct_shear_full_3MPa,3.0,2281,997.6,7.023999999999999,7.363,43.631,43.991,0.7840826554752286
direct_shear_full_3MPa,3.0,2282,997.7,7.026999999999999,7.3660000000000005,43.638,43.998,0.784207421417997
direct_shear_full_3MPa,3.0,2283,997.8,7.036,7.375,43.676,44.036,0.7848847222501686
direct_shear_full_3MPa,3.0,2284,997.9,7.038,7.377000000000001,43.518,43.878,0.7820685766848238
direct_shear_full_3MPa,3.0,2285,998.0,7.045,7.384,43.485,43.845,0.781480394383201
direct_shear_full_3MPa,3.0,2286,998.1,7.050000000000001,7.389,43.27,43.63,0.777648297569599
direct_shear_full_3MPa,3.0,2287,998.2,7.052999999999999,7.392,43.306,43.666,0.7782899509895508
direct_shear_full_3MPa,3.0,2288,998.3,7.058999999999999,7.398000000000001,43.284,43.644,0.7778978294551357
direct_shear_full_3MPa,3.0,2289,998.4,7.064,7.4030000000000005,43.291,43.650999999999996,0.7780225953979042
direct_shear_full_3MPa,3.0,2290,998.5,7.07,7.409000000000001,43.242,43.602,0.7771492337985251
direct_shear_full_3MPa,3.0,2291,998.6,7.074999999999999,7.414000000000001,43.198,43.558,0.7763649907296949
direct_shear_full_3MPa,3.0,2292,998.7,7.079000000000001,7.418,43.218,43.578,0.7767214648518905
direct_shear_full_3MPa,3.0,2293,998.8,7.082000000000001,7.421,43.214,43.574,0.7766501700274513
direct_shear_full_3MPa,3.0,2294,998.9,7.089,7.428,43.202,43.562,0.776436285554134
